time old	time	flow (L/s) 	raw (NTU)	sed (NTU)	filter (NTU)	1 - Purga	backwash	coag (mg/L)	Cl (mg/L)
10/9/2018 13:30	43382.56	5	12.2	0.97	0.01	1:30 PM		12.46	1.53
10/9/2018 14:00	43382.58	5	12.1	1.14	0.01			12.46	1.53
10/9/2018 15:00	43382.63	5	11.8	1.18	0.01			11.73	1.53
10/9/2018 16:00	43382.67	5	11.2	0.85	0.01	4:00 PM		11.73	1.53
10/9/2018 17:00	43382.71	5	12	0.85	0.01		5:26 PM	11.73	1.51
10/9/2018 18:00	43382.75	5	11.7	0.81	0.01			11	1.53
10/9/2018 19:40	43382.82	5	11	0.79	0.01			11	1.53
10/9/2018 20:00	43382.83	3	11.4	0.94	0.01	8:00 PM		9.16	1.57
10/9/2018 22:00	43382.92	3	10.6	0.25	0.01			9.16	1.57
10/10/2018 1:10	43383.05	3	10.1	0.29	0.01			9.16	1.54
10/10/2018 4:00	43383.17	3	10.5	0.63	0.01	4:00 AM		9.16	1.54
10/10/2018 5:20	43383.22	3	9.55	0.12	0.01			9.16	1.54
10/10/2018 5:40	43383.24	5	12.1	0.5	0.01			9.16	1.51
10/10/2018 6:00	43383.25	5	10.2	0.44	0.01	6:00 AM		9.16	1.53
10/10/2018 7:00	43383.29	5	8.77	0.52	0.01			9.16	1.53
10/10/2018 8:00	43383.33	5	8.56	0.63	0.01			8.8	1.53
10/10/2018 9:00	43383.38	5	9.33	0.19	0.01			8.8	1.53
10/10/2018 10:00	43383.42	5	9.5	0.63	0.01			8.8	1.53
10/10/2018 11:00	43383.46	5	9.89	0.71	0.01	11:00 AM		8.8	1.53
10/10/2018 12:00	43383.50	5	10	0.8	0.01			8.8	1.53
10/10/2018 14:00	43383.58	5	9.76	0.67	0.01			8.8	1.53
10/10/2018 15:00	43383.63	5	8.84	0.4	0.01			8.8	1.53
10/10/2018 16:00	43383.67	5	10	0.74	0.01			8.8	1.53
10/10/2018 17:00	43383.71	5	9.56	0.2	0.01			8.8	1.53
10/10/2018 18:30	43383.77	5	9.78	0.01	0.01	6:30 PM		8.8	1.53
10/10/2018 20:00	43383.83	5	8.92	0.51	0.01			8.8	1.53
10/10/2018 21:00	43383.88	5	8.6	0.04	0.01			8.8	1.53
10/10/2018 22:00	43383.92	5	8.41	0.26	0.01		10:15 PM	8.8	1.53
10/11/2018 0:00	43384.00	5	8.61	0.34	0.01	12:00 AM		8.8	1.53
10/11/2018 2:00	43384.08	5	9.27	0.18	0.01			8.8	1.53
10/11/2018 4:00	43384.17	5	7.27	0.01	0.01			8.8	1.53
10/11/2018 6:00	43384.25	5	7.36	0.01	0.01	6:00 AM		8.8	1.53
10/11/2018 7:00	43384.29	5	7.01	0.22	0.01			8.8	1.53
10/11/2018 8:00	43384.33	5.1	6.88	0.72	0.01			8.62	1.5
10/11/2018 9:00	43384.38	5.1	8.39	0.5	0.01			8.62	1.5
10/11/2018 10:00	43384.42	5.1	7.69	0.54	0.01			8.62	1.5
10/11/2018 11:00	43384.46	5.1	8	0.27	0.01	11:00 AM		8.62	1.5
10/11/2018 12:00	43384.50	5.1	9.64	0.55	0.01			8.62	1.5
10/11/2018 14:00	43384.58	5	9.29	0.46	0.01			8.8	1.53
10/11/2018 15:00	43384.63	5.1	9.74	0.7	0.01			8.62	1.5
10/11/2018 16:00	43384.67	5.1	7.81	0.59	0.01			8.62	1.5
10/11/2018 17:00	43384.71	5.1	8.6	0.51	0.01	5:00 PM		8.62	1.5
10/11/2018 19:00	43384.79	5.1	8.47	0.27	0.01			8.62	1.5
10/11/2018 20:00	43384.83	5.1	8.86	0.63	0.01			8.62	1.5
10/11/2018 22:00	43384.92	5.1	9.59	0.72	0.01	10:00 PM		8.62	1.5
10/12/2018 1:00	43385.04	5.1	11.2	0.34	0.01			8.62	1.5
10/12/2018 4:00	43385.17	5.1	8.64	0.66	0.01			8.62	1.5
10/12/2018 5:00	43385.21	5.1	9.77	0.29	0.01			8.62	1.5
10/12/2018 6:00	43385.25	5.1	8.96	0.32	0.01	6:00 AM	6:05 AM	8.62	1.5
10/12/2018 7:00	43385.29	3	7.56	0.29	0.01			8.55	1.54
10/12/2018 8:00	43385.33	3	13	0.3	0.01			8.55	1.54
10/12/2018 9:00	43385.38	3	8.22	0.34	0.01			8.55	1.54
10/12/2018 10:00	43385.42	3	6.65	0.69	0.01	10:00 AM		8.8	1.53
10/12/2018 11:00	43385.46	5	6.12	0.82	0.01			8.8	1.53
10/12/2018 12:00	43385.50	5	6.27	0.84	0.01			8.8	1.53
10/12/2018 14:00	43385.58	5	6.09	0.51	0.01	2:00 PM		8.8	1.53
10/12/2018 15:00	43385.63	5	8.19	0.49	0.01			8.8	1.53
10/12/2018 16:00	43385.67	5	6.19	0.54	0.01			8.8	1.53
10/12/2018 17:00	43385.71	5	6.11	0.77	0.01			8.8	1.53
10/12/2018 18:00	43385.75	5	6.91	0.65	0.01	6:00 PM		8.8	1.53
10/12/2018 20:00	43385.83	5	6.14	0.88	0.01			8.8	1.53
10/12/2018 22:00	43385.92	5	5.68	0.61	0.01			8.8	1.53
10/13/2018 0:00	43386.00	3	6.3	0.5	0.01	12:00 AM		8.55	1.57
10/13/2018 2:00	43386.08	3	11.4	0.33	0.01			8.55	1.54
10/13/2018 4:00	43386.17	3	12.6	0.92	0.01			8.55	1.54
10/13/2018 5:00	43386.21	5	11.4	1.05	0.01	5:00 AM		8.8	1.53
10/13/2018 6:00	43386.25	5	9.98	1.68	0.01		6:05 AM	11	1.53
10/13/2018 7:00	43386.29	5	8.41	1.6	0.01			11	1.53
10/13/2018 8:00	43386.33	5	7.42	1.68	0.01	8:00 AM		8.8	1.61
10/13/2018 10:00	43386.42	5	7.81	0.98	0.01			8.8	1.53
10/13/2018 11:00	43386.46	5.1	6.9	0.84	0.01	11:00 AM		8.8	1.53
10/13/2018 12:00	43386.50	5.1	7.04	0.01	0.01			8.63	1.5
10/13/2018 14:00	43386.58	5.1	6.1	0.37	0.01			8.63	1.5
10/13/2018 15:00	43386.63	5.1	6.17	0.26	0.01			8.63	1.5
10/13/2018 16:00	43386.67	5.1	5.94	0.46	0.01	4:00 PM		8.63	1.5
10/13/2018 17:00	43386.71	5.1	6.48	0.03	0.01			7.91	1.5
10/13/2018 19:00	43386.79	5.1	6.85	0.38	0.01			7.91	1.5
10/13/2018 20:00	43386.83	5.1	7.13	0.29	0.01	8:00 PM		7.91	1.5
10/13/2018 21:00	43386.88	5.1	6.02	0.41	0.01		9:15 PM	7.91	1.5
10/13/2018 22:00	43386.92	5.1	6.15	0.01	0.01			7.91	1.5
10/14/2018 0:00	43387.00	5.1	5.87	0.38	0.01	12:00 AM		7.91	1.5
10/14/2018 2:30	43387.10	5.1	26.9	0.42	0.01			15.81	1.5
10/14/2018 4:00	43387.17	5.1	22.2	0.52	0.01	4:00 AM		15.81	1.5
10/14/2018 6:00	43387.25	5.1	20.4	1.27	0.01	6:00 AM		12.22	1.5
10/14/2018 7:00	43387.29	5.1	18.5	0.36	0.01			12.22	1.5
10/14/2018 8:00	43387.33	5.1	16	0.71	0.01			12.22	1.5
10/14/2018 9:00	43387.38	5	17.5	1.29	0.01	9:00 AM		12.46	1.53
10/14/2018 10:00	43387.42	4.8	16.1	0.31	0.01			12.98	1.59
10/14/2018 11:00	43387.46	4.5	15.4	0.32	0.01			12.22	1.56
10/14/2018 12:00	43387.50	4.8	12.3	0.27	0.01	12:00 PM		11.45	1.47
10/14/2018 13:30	43387.56	4.5	12.8	0.32	0.01			12.22	1.56
10/14/2018 15:00	43387.63	3.5	10.3	0.01	0.01			12.57	1.55
10/14/2018 16:00	43387.67	3.5	11.9	0.22	0.01			12.57	1.55
10/14/2018 17:00	43387.71	4	10.3	0.01	0.01			11	1.51
10/14/2018 19:00	43387.79	4	10.8	0.01	0.01	7:00 PM		11	1.51
10/14/2018 20:00	43387.83	4	11.6	0.01	0.01			11	1.51
10/14/2018 22:00	43387.92	4	10.7	0.17	0.01			11	1.51
10/15/2018 0:00	43388.00	4	10.4	0.97	0.01	12:00 AM		11	1.51
10/15/2018 1:00	43388.04	4	91.9	8.1	0.01			18.33	1.51
10/15/2018 2:00	43388.08	4	84.7	1.59	0.01			18.33	1.51
10/15/2018 3:00	43388.13	4	55.1	0.82	0.01			18.33	1.51
10/15/2018 5:00	43388.21	4	33.2	0.47	0.01	6:00 AM		13.75	1.51
10/15/2018 7:00	43388.29	2.5	20	0.43	0.01			10.26	1.61
10/15/2018 8:00	43388.33	3	18.2	0.01	0.01			8.55	1.34
10/15/2018 10:20	43388.43	3	14.5	0.11	0.01			8.55	1.34
10/15/2018 12:00	43388.50	5	15.7	0.39	0.01	12:00 PM		8.43	1.53
10/15/2018 14:00	43388.58	5	25.5	0.77	0.01			8.43	1.53
10/15/2018 15:00	43388.63	5	24.5	1.37	0.01		3:05 PM	11	1.53
10/15/2018 15:30	43388.65	5	18.9	0.66	0.01	3:30 PM		11	1.53
10/15/2018 16:00	43388.67	5	19.9	0.53	0.01			11	1.53
10/15/2018 17:00	43388.71	5	15.4	0.47	0.01			11	1.53
10/15/2018 18:00	43388.75	5	16.4	0.4	0.01	6:00 PM		11	1.53
10/15/2018 19:20	43388.81	5.1	19.1	0.52	0.01			10.78	1.5
10/15/2018 20:30	43388.85	5	19.3	0.5	0.01			11	1.53
10/15/2018 21:15	43388.89	5	80.7	0.53	0.01	9:15 PM		15.4	1.53
10/15/2018 22:10	43388.92	5	228	4.38	0.01			15.4	1.53
10/15/2018 12:40	43388.53	5	399	2.9	0.01			18.33	1.53
10/16/2018 2:00	43389.08	5	208	2.61	0.01	2:00 AM		18.33	1.53
10/16/2018 4:00	43389.17	5	89.1	2.02	0.01			13.2	1.53
10/16/2018 5:00	43389.21	5	59.5	0.69	0.01			13.2	1.53
10/16/2018 6:10	43389.26	4.8	39.3	0.6	0.01	6:10 AM		11.45	1.59
10/16/2018 7:00	43389.29	4.8	31.3	27	0.01			11.45	1.59
10/16/2018 8:00	43389.33	4.8	26	0.48	0.01			11.45	1.6
10/16/2018 9:00	43389.38	4.8	26.7	0.74	0.01	9:00 AM		11.45	1.6
10/16/2018 10:00	43389.42	4.8	24.2	0.64	0.01			11.45	1.6
10/16/2018 11:00	43389.46	5	24.5	0.73	0.01			11	1.53
10/16/2018 12:00	43389.50	5	23	0.52	0.01	12:00 PM		11	1.53
10/16/2018 13:15	43389.55	5	31	0.58	0.01			11.73	1.53
10/16/2018 14:00	43389.58	2	32.9	0.28	0.01	2:00 PM		12.83	1.51
10/16/2018 15:00	43389.63	2	37.5	0.05	0.01			12.83	1.51
10/16/2018 16:00	43389.67	1	41	0.32	0.01	4:00 PM		14.66	1.51
10/16/2018 17:00	43389.71	4	74.2	0.95	0.01			14.66	
10/16/2018 18:30	43389.77	4.4	85.3	0.21	0.01			16.04	1.51
10/16/2018 19:00	43389.79	4.8	95.2	0.64	0.01	7:00 PM		16.66	1.6
10/16/2018 20:00	43389.83	5	73.2	2.62	0.01			16.8	1.6
10/16/2018 21:00	43389.88	5	108	1.85	0.01	9:00 PM		13.2	1.53
10/16/2018 22:00	43389.92	5	217	2.53	0.01			16.87	1.53
10/18/2018 0:00	43391.00	5	99	1.04	0.01	12:00 AM		13.2	1.53
10/17/2018 2:00	43390.08	5	33.4	0.49	0.01			13.2	1.53
10/17/2018 5:00	43390.21	5	26.1	0.45	0.01	5:00 AM	6:00 AM	13.2	1.53
10/17/2018 7:00	43390.29	5	22.2	0.58	0.01			11.73	1.53
10/17/2018 8:00	43390.33	5	21.2	0.79	0.01			11.73	1.53
10/17/2018 9:00	43390.38	5.1	20.6	0.86	0.01	9:00 AM		11.5	1.5
10/17/2018 10:00	43390.42	5	23	0.95	0.01			11.73	1.53
10/17/2018 11:00	43390.46	5	24.6	0.84	0.01			11.73	1.53
10/17/2018 12:00	43390.50	5.1	19.4	0.78	0.01	12:00 PM		11.5	1.5
10/17/2018 14:00	43390.58	5.1	17.7	0.87	0.01			11.5	1.5
10/17/2018 15:00	43390.63	5	16.7	0.51	0.01			11.73	1.53
10/17/2018 16:00	43390.67	5.1	19.1	0.43	0.01			11.5	1.5
10/17/2018 17:00	43390.71	5.1	17.6	0.69	0.01			11.5	1.53
10/17/2018 19:00	43390.79								
10/18/2018 7:00	43391.29								
10/18/2018 11:00	43391.46	4	76.5	1.5	0.01			16.04	1.61
10/18/2018 12:00	43391.50	5	419	5.45	0.01			16.13	1.53
10/18/2018 12:30	43391.52	5	221	3.67	0.01	12:30 PM		13.93	1.53
10/18/2018 13:35	43391.57	5	83.8	1.93	0.01			11.73	1.53
10/18/2018 14:00	43391.58	5	67.6	2.3	0.01			11	1.53
10/18/2018 15:00	43391.63	5	36.7	3.05	0.01	3:00 PM		11	1.53
10/18/2018 16:00	43391.67	5	30.9	2.18	0.01			10.26	1.53
10/18/2018 17:00	43391.71	5	27.2	1.8	0.01			10.26	1.53
10/18/2018 18:00	43391.75	5	28.4	2.09	0.01	6:00 PM		9.53	1.53
10/18/2018 19:20	43391.81	5	25.4	1.69	0.01			9.53	1.53
10/18/2018 20:00	43391.83	5	25.6	1.56	0.01		8:10 PM	9.53	1.53
10/18/2018 21:00	43391.88	5	24.2	1.75	0.01			9.53	1.53
10/19/2018 0:00	43392.00	5	24.6	1.73	0.01	12:00 AM		9.53	1.53
10/19/2018 3:00	43392.13	5	20.8	1.36	0.01			9.53	1.53
10/19/2018 5:00	43392.21	5	19.8	1.37	0.01			9.53	1.53
10/19/2018 6:00	43392.25	5	20.4	1.74	0.01	6:00 AM		9.53	1.53
10/19/2018 7:00	43392.29	5	18.4	1.73	0.01			9.53	1.53
10/19/2018 8:00	43392.33	5	20.4	1.47	0.01	8:00 AM		11	1.53
10/19/2018 9:00	43392.38	5	17.7	1.08	0.01			11	1.53
10/19/2018 10:00	43392.42	5	18.8	1.47	0.01			11	1.53
10/19/2018 11:00	43392.46	5	20.3	1.29	0.01	11:00 AM		11	1.53
10/19/2018 12:00	43392.50	5	20.7	1.47	0.01			11	1.53
10/19/2018 14:00	43392.58	5	19.3	0.64	0.01	2:00 PM		11	1.53
10/19/2018 15:00	43392.63	5	21.1	0.99	0.01			11	1.53
10/19/2018 16:00	43392.67	5	20.2	1.19	0.01			11	1.53
10/19/2018 17:00	43392.71	5	18.9	0.98	0.01			11	1.53
10/19/2018 19:00	43392.79	5	18.1	1.13	0.01	7:00 PM		11	1.53
10/19/2018 20:00	43392.83	5	18	1.13	0.01			11	1.53
10/19/2018 21:00	43392.88	5	17.7	0.88	0.01		9:30 PM	11	1.53
10/19/2018 22:00	43392.92	5	17.4	0.79	0.01			11	1.53
10/20/2018 0:00	43393.00	5	18.4	0.76	0.01	12:00 AM		11	1.53
10/20/2018 2:00	43393.08	5	18.4	0.71	0.01			11	1.53
10/20/2018 4:00	43393.17	5	18.5	0.48	0.01			11	1.53
10/20/2018 6:00	43393.25	5	15.1	0.57	0.01	6:00 AM		11	1.53
10/20/2018 7:00	43393.29	5	14.8	0.69	0.01			9.5	1.53
10/20/2018 8:00	43393.33	5	16.1	0.5	0.01			9.53	1.53
10/20/2018 9:00	43393.38	5	17.5	0.44	0.01	9:00 AM		9.53	1.53
10/20/2018 10:00	43393.42	5	16.7	0.53	0.01			9.53	1.53
10/20/2018 11:00	43393.46	5	15.1	0.63	0.01			9.53	1.53
10/20/2018 12:00	43393.50	5	17	0.4	0.01	12:00 PM		9.53	1.53
10/20/2018 14:00	43393.58	5	15.2	0.65	0.01			9.53	1.53
10/20/2018 15:00	43393.63	5	17.1	0.83	0.01			9.53	1.53
10/20/2018 16:00	43393.67	5	14.6	0.76	0.01			9.53	1.53
10/20/2018 17:00	43393.71	5	14.3	0.4	0.01			9.53	1.53
10/20/2018 19:00	43393.79	5	13.3	0.58	0.01	7:00 PM		8.8	1.53
10/20/2018 20:00	43393.83	5	14.2	0.29	0.01			8.8	1.53
10/20/2018 21:00	43393.88	5	11.8	0.19	0.01			8.8	1.53
10/20/2018 22:00	43393.92	5	12.1	0.3	0.01			8.8	1.53
10/21/2018 0:30	43394.02	5	13.4	0.49	0.01	12:30 AM		8.8	1.53
10/21/2018 3:00	43394.13	5	10.7	0.62	0.01			8.8	1.53
10/21/2018 5:00	43394.21	5	10.4	0.59	0.01			8.8	1.53
10/21/2018 6:00	43394.25	5	11	0.51	0.01	6:00 AM	6:00 AM	8.8	1.53
10/21/2018 7:00	43394.29	3	10	0.44	0.01			8.55	1.54
10/21/2018 8:00	43394.33	3	9.26	0.05	0.01			8.55	1.54
10/21/2018 9:00	43394.38	3	9.58	0.12	0.01	9:00 AM		8.55	1.54
10/21/2018 10:00	43394.42	3	8.73	0.22	0.01			8.55	1.54
10/21/2018 11:00	43394.46	3	9.65	0.34	0.01			8.06	1.54
10/21/2018 12:00	43394.50	5	9.82	0.64	0.01			8.06	1.53
10/21/2018 13:30	43394.56	5	9.77	0.8	0.01			8.06	1.53
10/21/2018 14:00	43394.58	5	9.37	0.98	0.01	2:00 PM		8.06	1.53
10/21/2018 15:00	43394.63	5	10.3	0.84	0.01			8.06	1.53
10/21/2018 16:00	43394.67	5	10.2	0.79	0.01			8.06	1.53
10/21/2018 17:00	43394.71	5	9.32	0.86	0.01	5:00 PM		8.06	1.53
10/21/2018 18:00	43394.75	3	9.17	0.71	0.01			8.55	1.54
10/21/2018 19:20	43394.81	3	8.9	0.89	0.01			8.55	1.54
10/21/2018 20:00	43394.83	3	10.1	0.56	0.01	8:00 PM		8.55	1.54
10/21/2018 21:00	43394.88	5	8.76	0.48	0.01			8.06	1.53
10/22/2018 0:00	43395.00	5	8.06	0.66	0.01			8.06	1.53
10/22/2018 3:00	43395.13	5	8.49	0.81	0.01			8.06	1.53
10/22/2018 5:00	43395.21	3	7.48	0.45	0.01	5:00 AM		8.55	1.54
10/22/2018 6:00	43395.25	3	7.92	0.72	0.01			8.55	1.54
10/22/2018 7:00	43395.29	3	7.4	0.71	0.01			8.55	1.54
10/22/2018 8:00	43395.33	5	6.69	0.66	0.01	8:00 AM		8.06	1.53
10/22/2018 9:00	43395.38	5	7.24	0.64	0.01		9:00 AM	8.06	1.53
10/22/2018 10:00	43395.42	5	7.46	0.72	0.01	10:00 AM		8.06	1.53
10/22/2018 11:00	43395.46	5	6.93	0.51	0.01			8.06	1.53
10/22/2018 12:00	43395.50	5	7.17	0.68	0.01	12:00 PM		8.06	1.53
10/22/2018 14:00	43395.58	5	6.96	0.74	0.01	2:00 PM		8.06	1.53
10/22/2018 16:00	43395.67	5	7.32	0.79	0.01			8.06	1.53
10/22/2018 17:00	43395.71	5	7.07	0.74	0.01			8.06	1.53
10/22/2018 19:00	43395.79	5	6.18	0.37	0.01	7:00 PM		8.06	1.53
10/22/2018 20:00	43395.83	5	6.84	0.68	0.01			8.06	1.53
10/22/2018 21:00	43395.88	3	6.75	0.63	0.01	9:00 PM		8.55	1.55
10/22/2018 22:00	43395.92	3	7.01	0.39	0.01			8.55	1.55
10/23/2018 0:00	43396.00	3	6.61	0.59	0.01	12:00 AM		8.55	1.55
10/23/2018 3:00	43396.13	3	6.62	0.25	0.01	3:00 AM		8.55	1.55
10/23/2018 6:00	43396.25	3	6.7	0.09	0.01	6:00 AM		8.55	1.55
10/23/2018 7:00	43396.29	5	6.53	0.03	0.01			8.06	1.53
10/23/2018 8:00	43396.33	5	6.52	0.32	0.01			8.06	1.53
10/23/2018 9:00	43396.38	5	7.13	0.39	0.01	9:00 AM		8.06	1.53
10/23/2018 10:00	43396.42	5	6.3	0.46	0.01			8.06	1.53
10/23/2018 11:00	43396.46	5	7.89	0.46	0.01			8.06	1.53
10/23/2018 12:00	43396.50	5	7.27	0.37	0.01	12:00 PM		8.06	1.53
10/23/2018 14:00	43396.58	5	8.33	0.48	0.01			8.06	1.53
10/23/2018 15:00	43396.63	5	7.53	0.64	0.01			8.06	1.53
10/23/2018 16:00	43396.67	5	8.42	0.19	0.01		4:10 PM	8.06	1.53
10/23/2018 17:00	43396.71	5	6.95	0.47	0.01			8.06	1.53
10/23/2018 19:00	43396.79	5	7.6	0.33	0.01	7:00 PM		8.06	1.53
10/23/2018 20:00	43396.83	5	9.24	0.3	0.01			8.06	1.53
10/23/2018 21:00	43396.88	5	32.9	0.17	0.01			11	1.53
10/23/2018 22:00	43396.92	5	213	1.12	0.01	10:00 PM		16.13	1.53
10/25/2018 0:00	43398.00	5	117	1.44	0.01			14.66	1.53
10/24/2018 3:00	43397.13	3	21.5	0.32	0.01	3:00 AM		12.22	1.54
10/24/2018 3:30	43397.15	3	19.8	0.07	0.01			12.22	1.54
10/24/2018 7:20	43397.31	5	11.6	0.53	0.01			8.06	1.53
10/24/2018 8:00	43397.33	5	9.8	0.3	0.01			8.06	1.53
10/24/2018 9:00	43397.38	5	9.98	0.59	0.01	9:00 AM		8.06	1.53
10/24/2018 10:00	43397.42	5	10	0.02	0.01			8.06	1.53
10/24/2018 11:00	43397.46	5	9.07	0.48	0.01			8.06	1.53
10/24/2018 12:00	43397.50	5	8.8	0.39	0.01	12:00 PM		8.06	1.53
10/24/2018 14:00	43397.58	5	8.25	0.38	0.01			8.06	1.53
10/24/2018 16:00	43397.67	5	9.3	0.53	0.01			8.06	1.53
10/24/2018 17:00	43397.71	5	8.17	0.65	0.01			8.06	1.53
10/24/2018 18:00	43397.75	5	8.18	0.68	0.01			8.06	1.53
10/24/2018 19:45	43397.82	5	8.83	0.11	0.01			8.06	1.53
10/24/2018 20:00	43397.83	5	7.68	0.51	0.01			8.06	1.53
10/24/2018 21:00	43397.88	5	8.39	0.47	0.01	9:00 PM		8.06	1.53
10/25/2018 0:30	43398.02	5	9.19	0.24	0.01			8.06	1.53
10/25/2018 3:30	43398.15	5	7.82	0.01	0.01	3:30 AM		8.06	1.55
10/25/2018 4:00	43398.17	5	6.51	0.01	0.01			8.06	1.53
10/25/2018 5:40	43398.24	5	6.95	0.01	0.01			8.06	1.53
10/25/2018 6:00	43398.25	5	7.37	0.53	0.01		6:05 AM	8.06	1.53
10/25/2018 7:00	43398.29	5	6.46	0.43	0.01	7:00 AM		8.06	1.53
10/25/2018 8:00	43398.33	5	6.85	0.53	0.01			8.06	1.53
10/25/2018 9:00	43398.38	5	6.31	0.2	0.01	9:00 AM		8.06	1.53
10/25/2018 10:00	43398.42	5	6.59	0.17	0.01	10:00 AM		8.06	1.53
10/25/2018 11:00	43398.46	5	6.5	0.11	0.01			8.06	1.53
10/25/2018 12:00	43398.50	5	7.01	0.27	0.01	12:00 PM		8.06	1.53
10/25/2018 14:00	43398.58	5	7.1	0.01	0.01			8.06	1.53
10/25/2018 15:00	43398.63	5	7.01	0.01	0.01	3:00 PM		8.06	1.53
10/25/2018 16:00	43398.67	5	6.87	0.3	0.01			8.06	1.53
10/25/2018 17:00	43398.71	5	6.88	0.37	0.01			8.06	1.53
10/25/2018 19:00	43398.79	5	7.06	0.01	0.01	7:00 PM		8.06	1.53
10/25/2018 20:00	43398.83	5	7.04	0.16	0.01			8.06	1.53
10/25/2018 21:00	43398.88	5	6.82	0.01	0.01			8.06	1.53
10/25/2018 22:00	43398.92	5	7.49	0.16	0.01	10:00 PM		8.06	1.53
10/26/2018 0:00	43399.00	5	6.67	0.21	0.01			8.06	1.53
10/26/2018 2:20	43399.10	5	6.86	0.25	0.01			8.06	1.53
10/26/2018 4:30	43399.19	5	6.68	0.24	0.01	4:30 AM		8.06	1.53
10/26/2018 6:00	43399.25	5	6.39	0.25	0.01			8.06	1.53
10/26/2018 7:00	43399.29	5	6.61	0.29	0.01	7:00 AM		8.06	1.53
10/26/2018 8:00	43399.33	5	6.64	0.45	0.01			8.06	1.53
10/26/2018 9:00	43399.38	5	5.89	0.78	0.01			8.06	1.53
10/26/2018 10:00	43399.42	5	6.63	0.26	0.01	10:00 AM		8.06	1.53
10/26/2018 11:00	43399.46	5	6.65	0.26	0.01			8.06	1.53
10/26/2018 12:00	43399.50	5	6.68	0.59	0.01			8.06	1.53
10/26/2018 14:00	43399.58	5	7.22	0.45	0.01	2:00 PM		8.06	1.53
10/26/2018 15:00	43399.63	5	7.09	0.29	0.01			8.06	1.53
10/26/2018 16:00	43399.67	5	8.64	0.32	0.01			8.06	1.53
10/26/2018 17:00	43399.71	5	7.26	0.49	0.01			8.06	1.53
10/26/2018 19:00	43399.79	5	6.32	0.27	0.01	7:00 PM		8.06	1.53
10/26/2018 20:00	43399.83	5	6.86	0.79	0.01			8.06	1.53
10/26/2018 21:00	43399.88	5	6.51	0.58	0.01			8.06	1.53
10/26/2018 22:00	43399.92	5	17	0.32	0.01			8.06	1.53
10/27/2018 0:00	43400.00	5	34.8	1.29	0.01	12:00 AM		10.26	1.53
10/27/2018 3:00	43400.13	5	15.9	0.58	0.01			11	1.53
10/27/2018 5:00	43400.21	5	14.6	0.32	0.01		5:05 AM	11	1.53
10/27/2018 6:00	43400.25	5	9.82	0.15	0.01	6:00 AM		8.8	1.53
10/27/2018 7:00	43400.29	5	9.35	0.32	0.01			8.8	1.53
10/27/2018 8:00	43400.33	5	8.26	0.19	0.01			8.06	1.53
10/27/2018 9:00	43400.38	5	8.26	0.85	0.01	9:00 AM		8.06	1.53
10/27/2018 10:00	43400.42	5	7.32	0.51	0.01			8.06	1.53
10/27/2018 11:00	43400.46	5	7.9	0.53	0.01			8.06	1.53
10/27/2018 12:00	43400.50	5	6.23	0.05	0.01	12:00 PM		8.06	1.53
10/27/2018 14:00	43400.58	5	6.81	0.01	0.01			8.06	1.53
10/27/2018 15:00	43400.63	5	6.74	0.21	0.01	3:00 PM		8.06	1.53
10/27/2018 16:30	43400.69	5	5.83	0.4	0.01			8.06	1.53
10/27/2018 17:00	43400.71	5	6.1	0.09	0.01			8.06	1.53
10/27/2018 18:00	43400.75	5	5.79	0.51	0.01	6:00 PM		8.06	1.53
10/27/2018 20:00	43400.83	5	5.21	0.12	0.01			8.06	1.53
10/27/2018 21:00	43400.88	5	5.28	0.2	0.01			8.06	1.51
10/27/2018 22:00	43400.92	5	6	0.01	0.01	10:00 PM		8.06	1.51
10/28/2018 0:30	43401.02	5	6.26	0.2	0.01			8.06	1.53
10/28/2018 3:00	43401.13	5	5.41	0.01	0.01	3:00 AM		8.06	1.53
10/28/2018 5:00	43401.21	5	5.58	0.17	0.01			8.06	1.53
10/28/2018 5:30	43401.23	3	5.96	0.2	0.01			8.55	1.57
10/28/2018 6:00	43401.25	3	5.72	0.13	0.01	6:00 AM		8.55	1.57
10/28/2018 7:00	43401.29	3	6.35	0.01	0.01			8.55	1.57
10/28/2018 8:00	43401.33	3	5.3	0.07	0.01			7.94	1.55
10/28/2018 9:00	43401.38	3	5	0.13	0.01	9:00 AM		7.94	1.55
10/28/2018 10:00	43401.42	3	5.37	0.15	0.01			7.94	1.55
10/28/2018 11:00	43401.46	3	5.06	0.17	0.01			7.94	1.55
10/28/2018 12:00	43401.50	3	5.58	0.36	0.01	12:00 PM		7.33	1.53
10/28/2018 14:00	43401.58	3	5.26	0.4	0.01			7.33	1.53
10/28/2018 15:00	43401.63	5	6.54	0.28	0.01	3:00 PM		7.33	1.53
10/28/2018 16:00	43401.67	5	5.08	0.42	0.01			7.33	1.53
10/28/2018 17:00	43401.71	5	5.26	0.4	0.01			7.33	1.53
10/28/2018 19:00	43401.79	5	6.81	0.31	0.01	7:00 PM		7.33	1.53
10/28/2018 20:00	43401.83	5	5.27	0.29	0.01			7.33	1.53
10/28/2018 21:00	43401.88	5	4.87	0.33	0.01		9:00 PM	7.33	1.53
10/28/2018 22:00	43401.92	3	4.93	0.27	0.01	10:00 PM		7.94	1.53
10/29/2018 0:00	43402.00	3	5.24	0.19	0.01			7.94	1.55
10/29/2018 3:00	43402.13	3	4.73	0.28	0.01	3:00 AM		7.94	1.55
